Brnd_Name,Gnrc_Name,Tot_Mftr,Mftr_Name,Tot_Spndng,Tot_Dsg_Unts,Tot_Clms,Tot_Benes,Avg_Spnd_Per_Dsg_Unt_Wghtd,Avg_Spnd_Per_Clm,Avg_Spnd_Per_Bene,Outlier_Flag,year
ZEGERID,Omeprazole/Sodium Bicarbonate,1,Santarus Inc/Sa,8698746.1,80049.0,1398.0,286.0,108.47741704,6222.2790415,30415.196154,0.0,2020
ZELAPAR,Selegiline HCl,1,Bausch Health U,1859900.83,25067.0,360.0,67.0,74.197184745,5166.3911944,27759.713881,0.0,2020
ZELBORAF,Vemurafenib,1,"Genentech, Inc.",12356692.89,261279.0,1680.0,318.0,47.29309623,7355.1743393,38857.524811,0.0,2020
ZEMPLAR*,Paricalcitol,1,Abbvie US LLC*,38403.26,2324.0,39.0,14.0,16.489366158,984.69897436,2743.09,1.0,2020
ZEPATIER,Elbasvir/Grazoprevir,1,Merck Sharp & D,1126256.13,4172.0,153.0,70.0,269.95592761,7361.1511765,16089.373286,0.0,2020
ZERBAXA,Ceftolozane/Tazobactam,1,Merck Sharp & D,8252292.38,784681.494,3485.0,730.0,10.516741433,2367.9461636,11304.51011,1.0,2020
ZESTORETIC,Lisinopril/Hydrochlorothiazide,1,Almatica Pharma,1306299.89,102057.0,1513.0,340.0,12.780466023,863.38393258,3842.0585,0.0,2020
ZESTRIL,Lisinopril,1,Almatica Pharma,5757753.54,445476.0,5889.0,1394.0,12.923253536,977.71328579,4130.3827403,0.0,2020
ZIAC,Bisoprolol/Hydrochlorothiazide,1,Teva Women's He,163421.14,24510.0,387.0,114.0,6.6815725645,422.27684755,1433.5187719,0.0,2020
ZIAGEN,Abacavir Sulfate,1,Viiv Healthcare,198611.75,55912.0,334.0,69.0,7.3730289268,594.64595808,2878.4311594,0.0,2020
ZIOPTAN,Tafluprost/PF,1,Akorn Inc.,29589299.82,4141146.0,91067.0,21485.0,7.1451959965,324.9179156,1377.2073456,0.0,2020
ZIPSOR,Diclofenac Potassium,1,Assertio Therap,3625499.53,279377.0,2867.0,852.0,12.977086625,1264.5620963,4255.2811385,0.0,2020
ZITHROMAX TRI-PAK,Azithromycin,1,Pfizer US Pharm,64759.62,1034.0,76.0,48.0,62.630193424,852.10026316,1349.15875,0.0,2020
ZITHROMAX*,Azithromycin,1,Pfizer US Pharm*,50469.6,21759.5,2095.0,1274.0,2.4966804713,24.090501193,39.615070644,0.0,2020
ZOHYDRO ER,Hydrocodone Bitartrate,1,Pernix Therapeu,4763230.25,432019.0,7265.0,1500.0,11.046697751,655.6407777,3175.4868333,0.0,2020
ZOLINZA,Vorinostat,1,Merck Sharp & D,3137397.02,24827.0,299.0,59.0,126.37036372,10492.966622,53176.220678,0.0,2020
ZOLOFT,Sertraline HCl,1,Pfizer/Viatris,18100082.99,1590408.0,22018.0,4495.0,11.382327728,822.05845172,4026.714792,0.0,2020
ZOMIG ZMT,Zolmitriptan,1,Amneal Pharmace,488715.17,3832.0,230.0,54.0,127.51821621,2124.8485652,9050.2809259,0.0,2020
ZOMIG*,Zolmitriptan,1,Amneal Pharmace*,9491164.59,98515.0,9848.0,2407.0,93.316118121,963.7656976,3943.1510553,0.0,2020
ZONEGRAN,Zonisamide,1,Concordia Pharm,21955276.14,1256093.0,7027.0,877.0,17.426796618,3124.4166984,25034.522395,0.0,2020
ZONTIVITY,Vorapaxar Sulfate,1,Aralez/Xspire P,1253823.36,118447.0,2530.0,564.0,10.585522301,495.58235573,2223.0910638,0.0,2020
ZORTRESS,Everolimus,1,Novartis,15912118.13,741435.0,5180.0,948.0,22.66464667,3071.8374768,16784.934736,0.0,2020
ZOSYN,"Piperacillin-Tazo-Dextrose,Iso",1,Wyeth/Pfizer,1054736.76,2741266.0,4243.0,1651.0,0.3989452354,248.58278576,638.84721987,0.0,2020
ZOVIRAX*,Acyclovir,1,Bausch Health U,1822120.02,18500.0,1306.0,655.0,138.03568987,1395.1914395,2781.862626,0.0,2020
ZUBSOLV,Buprenorphine HCl/Naloxone HCl,1,"Orexo US, Inc.",30098648.85,2911946.0,66924.0,6777.0,10.477789443,449.74372198,4441.2939132,0.0,2020
ZUPLENZ,Ondansetron,1,Midatech Pharma,719819.32,20084.0,422.0,232.0,35.747500827,1705.7329858,3102.6694828,0.0,2020
ZYCLARA,Imiquimod,1,Bausch Health U,310475.16,4108.5,235.0,169.0,105.61034347,1321.1708936,1837.1311243,0.0,2020
ZYDELIG,Idelalisib,1,Gilead Sciences,25637314.0,130668.0,2299.0,375.0,196.20183195,11151.506742,68366.170667,0.0,2020
ZYFLO,Zileuton,1,"Chiesi USA, Inc",4007884.77,128508.0,971.0,167.0,31.187823093,4127.5847271,23999.31,0.0,2020
ZYKADIA,Ceritinib,1,Novartis,5105688.72,40078.0,492.0,72.0,127.39380009,10377.416098,70912.343333,0.0,2020
ZYLET,Tobramycin/Lotepred Etab,1,Bausch Health U,3398226.12,63789.0,11094.0,7775.0,53.272917274,306.31207139,437.0708836,0.0,2020
ZYMAXID,Gatifloxacin,1,Allergan Inc.,55809.58,805.0,192.0,120.0,69.328670807,290.67489583,465.07983333,0.0,2020
ZYPREXA RELPREVV,Olanzapine Pamoate,1,Eli Lilly & Co.,5449378.67,5489.0,4962.0,432.0,1001.7146113,1098.2222229,12614.302477,0.0,2020
ZYPREXA ZYDIS,Olanzapine,1,Eli Lilly & Co.,4230636.84,137133.0,2913.0,320.0,31.193751658,1452.3298455,13220.740125,0.0,2020
ZYPREXA*,Olanzapine,1,Eli Lilly & Co.*,18507490.18,696363.0,14890.0,1782.0,27.402872797,1242.9476279,10385.796958,0.0,2020
ABELCET,Amphotericin B Lipid Complex,1,Leadiant Biosci,504545.33,97200.0,697,199.0,5.1907955761,723.88139168,2535.4036683,0,2021
ABILIFY,Aripiprazole,1,Otsuka America,20484851.18,633899.0,15261,2174.0,32.656164441,1342.3007129,9422.6546366,0,2021
ABILIFY MAINTENA,Aripiprazole,1,Otsuka America,499429110.88,210840.18,208784,26393.0,2368.5084279,2392.0851736,18922.786757,0,2021
ABRAXANE,Paclitaxel Protein-Bound,1,Celgene/BMS,9534884.71,6081.0,1200,307.0,1567.9797254,7945.7372583,31058.256384,0,2021
ABSORICA,Isotretinoin,1,Sun Pharmaceuti,163699.34,4090.0,88,35.0,39.690154659,1860.2197727,4677.124,0,2021
ACCOLATE,Zafirlukast,1,Par Pharmaceuti,217404.57,57295.0,521,103.0,3.7946403214,417.28324376,2110.7239806,0,2021
ACCUPRIL,Quinapril HCl,1,Pfizer US Pharm,1802400.49,386511.0,4302,1045.0,4.6659065874,418.9680358,1724.7851579,0,2021
ACCURETIC,Quinapril/Hydrochlorothiazide,1,Pfizer US Pharm,162706.28,37158.0,389,119.0,4.3757112551,418.26807198,1367.2796639,0,2021
ACIPHEX,Rabeprazole Sodium,1,Eisai/ Woodward,16176125.3,906690.0,11451,2504.0,17.840855529,1412.6386604,6460.1139377,0,2021
ACTONEL,Risedronate Sodium,1,Actavis/Allerga,1788277.96,15477.0,2562,624.0,176.30354364,698.00076503,2865.8300641,0,2021
ACTOPLUS MET,Pioglitazone HCl/Metformin HCl,1,Takeda Pharmace,203503.89,20419.0,246,51.0,9.9670340025,827.25158537,3990.2723529,0,2021
ACTOS,Pioglitazone HCl,1,Takeda Pharmace,1749928.48,98359.0,1619,378.0,17.844284208,1080.8699691,4629.4404233,0,2021
ACULAR,Ketorolac Tromethamine,1,Allergan Inc.,64615.68,1325.0,195,94.0,48.766550943,331.36246154,687.40085106,1,2021
ACULAR LS,Ketorolac Tromethamine,1,Allergan Inc.,22762.86,435.0,66,36.0,52.328413793,344.89181818,632.30166667,0,2021
ACUVAIL,Ketorolac Tromethamine/PF,1,Allergan Inc.,221208.02,19678.0,381,166.0,11.241387336,580.59847769,1332.5784337,0,2021
ADCIRCA,Tadalafil,1,Eli Lilly & Co.,43282513.46,613790.0,9421,1172.0,70.516811059,4594.2589385,36930.472235,0,2021
ADDERALL,Dextroamphetamine/Amphetamine,1,Teva USA,5793971.05,710184.0,10667,1765.0,8.1583965544,543.16781194,3282.7031445,0,2021
ADDERALL XR,Dextroamphetamine/Amphetamine,1,Shire US Inc.,8420164.32,1205985.0,26067,5321.0,6.9832569215,323.02007596,1582.440203,0,2021
ADEMPAS,Riociguat,1,"Bayer,Pharm Div",566502537.42,4182218.0,47886,5431.0,135.45878706,11830.233,104309.066,0,2021
ADLYXIN,Lixisenatide,1,Sanofi-Aventis,107206.69,936.0,116,27.0,114.48647675,924.19560345,3970.6181481,0,2021
ADRENALIN,Epinephrine,1,Par Pharmaceuti,27653.32,1873.0,992,925.0,15.802723838,27.876330645,29.895481081,0,2021
ADVAIR DISKUS,Fluticasone Propion/Salmeterol,1,Glaxosmithkline,1007644268.9,148034748.06,1715666,427565.0,6.8038634279,587.31960005,2356.7042881,0,2021
ADVAIR HFA,Fluticasone Propion/Salmeterol,1,Glaxosmithkline,346301512.32,8989771.66,571026,150113.0,38.422336469,606.45489403,2306.9388549,0,2021
ADZENYS XR-ODT,Amphetamine,1,Neos Brands/Ayt,545688.01,36506.0,1041,188.0,14.944768635,524.19597502,2902.5957979,0,2021
AFINITOR,Everolimus,1,Novartis,216178594.34,373400.0,13001,2875.0,579.15730476,16627.843577,75192.554553,0,2021
AFINITOR DISPERZ,Everolimus,1,Novartis,8602849.16,14647.0,324,47.0,587.96293277,26552.00358,183039.34383,0,2021
AFREZZA,"Insulin Regular, Human",1,Mannkind Corpor,10393693.26,1216380.0,6088,1399.0,8.4637765043,1707.2426511,7429.3733095,0,2021
AGGRENOX,Aspirin/Dipyridamole,1,Boehringer Ing.,44158.81,4934.0,74,39.0,8.9499006891,596.74067568,1132.2771795,0,2021
AIRDUO RESPICLICK,Fluticasone Propion/Salmeterol,1,Teva Specialty,256265.89,767.0,645,379.0,335.34441875,397.31145736,676.16329815,0,2021
AKTEN,Lidocaine HCl/PF,1,Akorn Inc.,2993.63,114.0,44,34.0,26.259912281,68.037045455,88.047941176,0,2021
AKYNZEO,Netupitant/Palonosetron HCl,1,Helsinn Therape,398550.92,618.0,343,100.0,644.90440129,1161.956035,3985.5092,0,2021
ALDARA,Imiquimod,1,Bausch Health U,7179.95,1036.0,67,39.0,6.930453668,107.16343284,184.10128205,0,2021
ALECENSA,Alectinib HCl,1,"Genentech, Inc.",125219804.23,1833208.0,8289,1112.0,68.306381071,15106.744388,112607.73762,0,2021
ALIMTA,Pemetrexed Disodium,1,Eli Lilly & Co.,9849598.41,15197.0,1555,304.0,2140.6816254,6334.1468875,32399.99477,1,2021
ALINIA,Nitazoxanide,1,Romark Laborato,1791010.53,17557.0,642,473.0,132.46000992,2789.736028,3786.4916068,0,2021
ALOCRIL,Nedocromil Sodium,1,Allergan Inc.,262378.82,5495.0,858,381.0,47.748647862,305.80282051,688.65832021,0,2021
ALOMIDE,Lodoxamide Tromethamine,1,Alcon/Novartis,101314.34,5830.0,446,177.0,17.378102916,227.16219731,572.39740113,0,2021
ALPHAGAN P,Brimonidine Tartrate,1,Allergan Inc.,202241701.18,5634607.8,589841,141047.0,35.931259949,342.87494627,1433.8603528,0,2021
ALREX,Loteprednol Etabonate,1,Bausch Health U,10098000.9,195815.0,29355,14097.0,51.569087659,343.99594277,716.32268568,0,2021
ALTACE,Ramipril,1,Monarch Phrm,3761562.58,570537.0,6352,1442.0,6.5726794325,592.18554471,2608.5732178,0,2021
ALTOPREV,Lovastatin,1,Covis Pharma,1734180.05,52961.0,1227,326.0,32.75954493,1413.349674,5319.5707055,0,2021
AMARYL,Glimepiride,1,Sanofi-Aventis,800348.07,262751.0,2559,596.0,3.0441576827,312.75813599,1342.8658893,0,2021
AMBIEN,Zolpidem Tartrate,1,Sanofi-Aventis,12822930.26,654523.0,17498,2934.0,19.592501254,732.82262316,4370.4602113,0,2021
AMBIEN CR,Zolpidem Tartrate,1,Sanofi-Aventis,7695945.78,401340.0,10525,1523.0,19.191484792,731.20624988,5053.1489035,0,2021
AMBISOME,Amphotericin B Liposome,1,Astellas Pharma,1974072.89,26806.84,693,185.0,73.640641344,2848.5900289,10670.66427,1,2021
AMERGE,Naratriptan HCl,1,Glaxosmithkline,444943.58,7585.0,464,96.0,58.643555816,958.93012931,4634.8289583,0,2021
AMITIZA,Lubiprostone,1,Takeda Pharmace,89363649.54,14155511.56,208506,68150.0,6.3132519151,428.59030215,1311.27879,0,2021
AMPYRA,Dalfampridine,1,Acorda Therapeu,55939976.4,1013514.0,12987,2275.0,55.194083555,4307.3824902,24589.000615,0,2021
AMRIX,Cyclobenzaprine HCl,1,Teva USA,844797.58,18077.0,370,78.0,46.934379731,2283.2367027,10830.738205,0,2021
ANDROGEL,Testosterone,1,Abbvie US LLC,11136663.33,1545637.5,9537,2177.0,7.7767689696,1167.7323404,5115.6009784,0,2021
ANGELIQ,Drospirenone/Estradiol,1,"Bayer,Pharm Div",351623.78,52323.0,915,255.0,6.7202571566,384.28828415,1378.9167843,0,2021
ANORO ELLIPTA,Umeclidinium Brm/Vilanterol Tr,1,Glaxosmithkline,912370401.83,122328808.2,1593170,338712.0,7.4583445654,572.6761123,2693.6465252,0,2021
ANTARA,"Fenofibrate,Micronized",1,Lupin Pharma,743233.02,50009.0,809,226.0,14.957005481,918.70583436,3288.6416814,0,2021
APIDRA,Insulin Glulisine,1,Sanofi-Aventis,3769932.12,134030.0,3667,931.0,28.127524584,1028.0698446,4049.3363265,0,2021
APIDRA SOLOSTAR,Insulin Glulisine,1,Sanofi-Aventis,10338190.91,284742.0,10386,2948.0,36.30722166,995.39677547,3506.8490197,0,2021
APLENZIN,Bupropion HBr,1,Bausch Health U,15275568.29,133254.0,3477,575.0,115.32106169,4393.3184613,26566.205722,0,2021
APRI,Desogestrel-Ethinyl Estradiol,1,Teva USA,203598.88,393401.0,7004,1549.0,0.5175352376,29.068943461,131.43891543,0,2021
APRISO,Mesalamine,1,Salix Pharmaceu,13566618.86,3330293.0,17900,4186.0,4.0737012809,757.91166816,3240.950516,0,2021
APTENSIO XR,Methylphenidate HCl,1,Rhodes Pharmace,82078.43,9495.0,271,50.0,8.5956503726,302.87243542,1641.5686,0,2021
APTIOM,Eslicarbazepine Acetate,1,Sunovion Pharma,124002820.08,3356751.17,86184,8334.0,36.96010236,1438.8148622,14879.148078,0,2021
APTIVUS,Tipranavir,1,Boehringer Ing.,1661841.33,103898.0,840,89.0,15.994930894,1978.3825357,18672.374494,0,2021
ARAVA,Leflunomide,1,Sanofi-Aventis,852155.43,18833.0,395,94.0,45.252837648,2157.355519,9065.4832979,0,2021
ARESTIN,Minocycline HCl Microspheres,1,Orapharma,5500961.13,52154.0,1354,1262.0,105.47534475,4062.7482496,4358.9232409,0,2021
ARICEPT,Donepezil HCl,1,Eisai Inc.,2194176.85,138311.0,2454,616.0,15.853413002,894.12259576,3561.9754058,0,2021
ARISTADA,Aripiprazole Lauroxil,1,Alkermes Inc,230380653.29,252931.683,82292,12813.0,911.6010085,2799.5510291,17980.22737,0,2021
ARIXTRA,Fondaparinux Sodium,1,Mylan Instituti,431028.18,2298.0,109,21.0,185.4932129,3954.3869725,20525.151429,0,2021
ARNUITY ELLIPTA,Fluticasone Furoate,1,Glaxosmithkline,85013030.59,11868610.0,295772,68816.0,7.1501027929,287.42758135,1235.3672197,0,2021
AROMASIN,Exemestane,1,Pharmaci/Pfizer,1845636.26,52034.0,1050,216.0,35.469813199,1757.748819,8544.6123148,0,2021
ARTHROTEC 50,Diclofenac Sodium/Misoprostol,1,Pharmaci/Pfizer,260099.95,32315.0,369,85.0,8.0488921553,704.87791328,3059.9994118,0,2021
ARTHROTEC 75,Diclofenac Sodium/Misoprostol,1,Pharmaci/Pfizer,846830.82,103015.0,1072,253.0,8.220461292,789.95412313,3347.1573913,0,2021
ASACOL HD,Mesalamine,1,Allergan Inc.,4565855.17,480849.0,2995,869.0,9.4954032763,1524.4925442,5254.1486421,0,2021
ASTAGRAF XL,Tacrolimus,1,Astellas Pharma,512143.84,70500.0,652,109.0,7.8166290854,785.49668712,4698.5673394,0,2021
ATELVIA,Risedronate Sodium,1,Actavis/Allerga,398803.89,6024.0,912,198.0,66.20250498,437.28496711,2014.1610606,0,2021
ATRIPLA,Efavirenz/Emtricit/Tenofovr Df,1,Gilead Sciences,40589102.19,399159.0,12933,2233.0,101.68655145,3138.4135305,18176.937837,0,2021
ATROVENT HFA,Ipratropium Bromide,1,Boehringer Ing.,133670252.55,3907551.7,244810,69491.0,34.208185281,546.01630877,1923.5620807,0,2021
AUBAGIO,Teriflunomide,1,Sanofi-Aventis,724520395.01,2567158.09,75327,9676.0,282.22660095,9618.3359886,74878.089604,0,2021
AUGMENTIN,Amoxicillin/Potassium Clav,1,Dr.Reddy'S Lab,433.04,284.0,13,13.0,1.5444949163,33.310769231,33.310769231,1,2021
AURYXIA,Ferric Citrate,1,Keryx Biopharma,199110901.46,29805626.0,129743,29189.0,6.6803126853,1534.6562162,6821.4362075,0,2021
AUSTEDO,Deutetrabenazine,1,Teva USA,666002295.34,7245162.0,111686,12695.0,90.243228905,5963.1672308,52461.779861,0,2021
AUVI-Q,Epinephrine,1,"Kaleo, Inc.",3079706.22,1258.0,558,488.0,2448.0214434,5519.1867742,6310.8734016,0,2021
AVALIDE,Irbesartan/Hydrochlorothiazide,1,Sanofi-Aventis,1371162.13,159874.0,2314,547.0,8.622150943,592.55061798,2506.694936,0,2021
AVANDIA,Rosiglitazone Maleate,1,Glaxosmithkline,238965.17,44048.0,657,306.0,5.4057897233,363.72171994,780.9319281,0,2021
AVAPRO,Irbesartan,1,Sanofi-Aventis,4168422.28,559600.0,7858,1780.0,7.5289193367,530.4686027,2341.8102697,0,2021
AVEED,Testosterone Undecanoate,1,Endo Pharm Inc.,987039.26,2046.0,682,189.0,482.42388074,1447.2716422,5222.4299471,0,2021
AVITA,Tretinoin,1,Mylan,3245.75,1240.0,36,13.0,2.5788820166,90.159722222,249.67307692,1,2021
AVODART,Dutasteride,1,GSK/ Woodward P,3027223.04,444958.0,7469,1582.0,6.8033905223,405.30499933,1913.5417446,0,2021
AVYCAZ,Ceftazidime/Avibactam,1,Allergan Inc.,15488474.29,468176.816,3749,873.0,33.082531558,4131.3615071,17741.665853,1,2021
AZASITE,Azithromycin,1,Akorn Inc.,3443669.99,40967.5,11812,5806.0,84.058582779,291.53995852,593.12263004,0,2021
AZILECT,Rasagiline Mesylate,1,Teva Neuroscien,3058965.35,101228.0,1832,377.0,30.220936666,1669.7409116,8113.9664456,0,2021
AZOPT,Brinzolamide,1,Alcon/Novartis,82836640.64,2366688.0,180138,59040.0,35.001081951,459.85100667,1403.0596314,0,2021
AZOR,Amlodipine Bes/Olmesartan Med,1,"Daiichi Sankyo,",4352589.49,368546.0,6701,1256.0,11.849231012,649.54327563,3465.437492,0,2021
BACTRIM DS,Sulfamethoxazole/Trimethoprim,1,Caraco Pharma I,19870.05,8022.0,208,139.0,2.4769446522,95.529086538,142.95,0,2021
BANZEL,Rufinamide,1,Eisai Inc.,79885762.8,4772717.5,20377,2451.0,22.563088015,3920.3888109,32593.130477,0,2021
BARACLUDE,Entecavir,1,BMS Primarycare,3454379.63,149932.0,1922,293.0,38.452139869,1797.2838866,11789.69157,0,2021
BECONASE AQ,Beclomethasone Dipropionate,1,Glaxosmithkline,1684845.32,141403.0,4110,1302.0,11.915202082,409.93803406,1294.0440246,0,2021
BELBUCA,Buprenorphine HCl,1,Biodelivery Sci,121461131.89,10668725.0,187508,35680.0,11.293051171,647.76506544,3404.1797054,0,2021
BELLADONNA-OPIUM,Opium/Belladonna Alkaloids,1,Perrigo Co.,285850.06,10668.0,487,242.0,27.354358134,586.96110883,1181.198595,0,2021
BELSOMRA,Suvorexant,1,Merck Sharp & D,114695561.6,8579800.25,262719,63614.0,13.369129025,436.57124761,1802.9924482,0,2021
BENDEKA,Bendamustine HCl,1,"Cephalon,Inc.-T",3152118.07,4876.0,321,90.0,646.45571575,9819.6824611,35023.534111,0,2021
BENICAR,Olmesartan Medoxomil,1,"Daiichi Sankyo,",18184571.13,1942442.0,31197,6315.0,9.5283514849,582.89486585,2879.5837102,0,2021
BENICAR HCT,Olmesartan/Hydrochlorothiazide,1,"Daiichi Sankyo,",9680617.84,939898.0,17110,3319.0,10.338343961,565.78713267,2916.7272793,0,2021
BEPREVE,Bepotastine Besilate,1,Bausch Health U,18335829.42,371154.0,53216,18789.0,49.402214229,344.55482223,975.88106977,0,2021
BESIVANCE,Besifloxacin HCl,1,Bausch Health U,18032812.37,457654.0,89697,62967.0,39.402719893,201.04142134,286.38512824,0,2021
BETHKIS,Tobramycin,1,"Chiesi USA, Inc",157431.36,5560.0,26,12.0,28.314992806,6055.0523077,13119.28,1,2021
BETIMOL,Timolol,1,Oak Pharmaceuti,6614235.65,232768.5,30127,9816.0,28.374502123,219.54511402,673.82188773,0,2021
BETOPTIC S,Betaxolol HCl,1,Alcon/Novartis,5501373.39,176357.0,12541,3141.0,31.194528088,438.67103022,1751.4719484,0,2021
BEVESPI AEROSPHERE,Glycopyrrolate/Formoterol Fum,1,Astrazeneca,77583373.68,2012156.8,150045,36897.0,38.557320026,517.06737099,2102.7014034,0,2021
BEYAZ,Drospir/Eth Estra/Levomefol Ca,1,"Bayer,Pharm Div",32873.11,3892.0,53,15.0,8.4463283659,620.24735849,2191.5406667,0,2021
BIDIL,Isosorbide Dinit/Hydralazine,1,Arbor Pharmaceu,19336742.46,4895900.5,39145,9571.0,3.9495783176,493.97732686,2020.3471382,0,2021
BONIVA*,Ibandronate Sodium,1,Roche Labs.,555345.36,2946.0,1130,354.0,188.50826884,491.4560708,1568.7722034,0,2021
BOSULIF,Bosutinib,1,Pfizer US Pharm,147656079.87,641154.0,11031,1495.0,311.00495471,13385.557055,98766.608609,0,2021
BREO ELLIPTA,Fluticasone/Vilanterol,1,Glaxosmithkline,1523303704.1,237464169.52,3064737,653396.0,6.4148674872,497.04222715,2331.3636816,0,2021
BRILINTA,Ticagrelor,1,Astrazeneca,602371202.85,86234721.329,954211,220718.0,6.9860540284,631.27673319,2729.1439885,0,2021
BRISDELLE,Paroxetine Mesylate,1,Sebela Pharmace,86096.63,12330.0,252,57.0,6.9826950527,341.65329365,1510.467193,0,2021
BRIVIACT*,Brivaracetam,1,UCB Pharma*,119191699.47,6964781.0,83792,9609.0,20.427359523,1422.4711126,12404.173116,0,2021
BROMSITE,Bromfenac Sodium,1,Sun Pharmaceuti,9705014.32,176380.5,33586,20221.0,55.023170475,288.96011195,479.94729835,0,2021
BROVANA,Arformoterol Tartrate,1,Sunovion Pharma,5000079.77,541898.5,7208,1822.0,9.2269673564,693.68476276,2744.2808836,0,2021
BSS,Balanced Salt Irrig Soln No.2,1,Alcon Surgical,12770.9,10523.0,296,82.0,1.2136177896,43.144932432,155.74268293,0,2021
BUPHENYL,Sodium Phenylbutyrate,1,Horizon Therape,3611566.69,104380.0,153,15.0,36.066708314,23605.011046,240771.11267,0,2021
BUPRENEX,Buprenorphine HCl,1,Indivior Inc.,840391.84,54180.0,252,24.0,15.511108158,3334.888254,35016.326667,0,2021
BUTRANS,Buprenorphine,1,Purdue Pharma L,28027194.85,169982.0,41931,8090.0,164.53317781,668.41226897,3464.4245797,0,2021
BYDUREON BCISE,Exenatide Microspheres,1,Astrazeneca,379243467.02,1667816.049,316214,66313.0,227.38926589,1199.3253525,5718.9912539,0,2021
BYDUREON PEN,Exenatide Microspheres,1,Astrazeneca,61065045.65,314976.893,54866,26398.0,193.87150933,1112.9851939,2313.2451568,0,2021
BYETTA,Exenatide,1,Astrazeneca,37988662.49,103068.6,28346,6282.0,409.55066128,1340.1771851,6047.2242104,0,2021
BYSTOLIC,Nebivolol HCl,1,Forest/Allergan,415408373.14,78329799.605,1282818,295749.0,5.302904933,323.82487082,1404.5977269,0,2021
CABOMETYX,Cabozantinib S-Malate,1,"Exelixis, Inc.",662754253.92,902332.0,30266,6060.0,734.53838879,21897.649307,109365.38844,0,2021
CADUET,Amlodipine/Atorvastatin,1,Pfizer/Viatris,1444023.49,77893.0,1253,287.0,18.611892356,1152.452905,5031.4407317,0,2021
CALQUENCE,Acalabrutinib,1,Astrazeneca,774700145.32,3220025.0,56756,9046.0,240.58823932,13649.660746,85640.07797,0,2021
CAMBIA,Diclofenac Potassium,1,Assertio Therap,6823633.69,72249.0,5665,1458.0,94.446064167,1204.5249232,4680.1328464,0,2021
CANASA,Mesalamine,1,Allergan Inc.,2596750.59,68945.0,1850,550.0,37.664088621,1403.6489676,4721.3647091,0,2021
CANCIDAS,Caspofungin Acetate,1,Merck Sharp & D,45309.46,153.857,29,13.0,295.38080369,1562.3951724,3485.3430769,1,2021
CAPRELSA,Vandetanib,1,Genzyme,7055411.45,22993.0,467,71.0,333.44186571,15107.94743,99371.992254,0,2021
CARAC,Fluorouracil,1,Bausch Health U,105773.59,1320.0,42,34.0,80.131507576,2518.4188095,3110.9879412,0,2021
CARAFATE,Sucralfate,1,Aptalis/Allerga,6334079.77,11171095.257,15947,5899.0,0.6475375278,397.19569637,1073.7548347,0,2021
CARBATROL,Carbamazepine,1,Shire US Inc.,4012709.7,2191282.0,14159,1939.0,1.8312845103,283.40346776,2069.4738009,0,2021
CARDIZEM,Diltiazem HCl,1,Bausch Health U,363921.26,41437.0,277,74.0,8.7964440101,1313.7951625,4917.8548649,0,2021
CARDIZEM CD,Diltiazem HCl,1,Bausch Health U,3650699.7,91331.0,1394,378.0,40.859089029,2618.8663558,9657.9357143,0,2021
CARDIZEM LA,Diltiazem HCl,1,Bausch Health U,4368406.2,1362904.0,18978,5790.0,3.3126715848,230.18264306,754.47430052,0,2021
CARDURA XL,Doxazosin Mesylate,1,Pfizer/Viatris,820308.0,139046.0,2461,693.0,5.8966153141,333.32303941,1183.7056277,0,2021
CARNITOR,Levocarnitine (With Sugar),1,Leadiant Biosci,55646.58,179757.0,168,30.0,0.3095655802,331.22964286,1854.886,0,2021
CARNITOR SF,Levocarnitine,1,Leadiant Biosci,8242.54,23722.0,57,16.0,0.3474639575,144.60596491,515.15875,0,2021
CARNITOR*,Levocarnitine,1,Leadiant Biosci*,387772.05,235903.03,1643,324.0,1.8383533463,236.01463786,1196.8273148,1,2021
CATAPRES,Clonidine HCl,1,Boehringer Ing.,12059.15,3041.0,32,22.0,4.0120887914,376.8484375,548.14318182,1,2021
CATAPRES-TTS 1,Clonidine,1,Boehringer Ing.,300965.34,4644.0,710,192.0,64.807351421,423.89484507,1567.5278125,1,2021
CATAPRES-TTS 2,Clonidine,1,Boehringer Ing.,965925.51,8633.0,1177,274.0,111.88758369,820.66738318,3525.2755839,1,2021
CATAPRES-TTS 3,Clonidine,1,Boehringer Ing.,1880777.77,11769.0,1642,347.0,159.80778061,1145.4188611,5420.1088473,0,2021
CAYSTON,Aztreonam Lysine,1,Gilead Sciences,32352665.03,259392.0,3088,833.0,124.72499163,10476.899297,38838.733529,0,2021
CELEBREX,Celecoxib,1,Pfizer/Viatris,19072505.49,1473062.0,19324,4969.0,13.058824016,986.98538036,3838.298549,0,2021
CELESTONE,"Betamethasone Acetate,Sod Phos",1,Merck Sharp & D,657.41,87.0,18,17.0,7.5564367816,36.522777778,38.671176471,1,2021
